Unnamed: 0,node,volatility,eign,closeness,betwness,centrality,community,density,name,type,period,type_ord,is_stable,type_cat
115,503,2,2.04661616406803e-05,0.0182269197584124,0.0,2,15,0.3406593406593406,"Hix, D.",outandin,2000-2004,0,0,outandin
82,892,2,0.0001542967429025,0.0277049180327868,0.0,4,15,0.3406593406593406,"Perrine, K.",incoming,2000-2004,1,0,incoming
83,790,2,0.0001542967429025,0.0277049180327868,0.0,4,15,0.3406593406593406,"Miller, N.",outandin,2000-2004,0,0,outandin
181,6,2,0.0001678926814205,0.0192395264116575,0.0,4,15,0.3406593406593406,"Adams, D.",outandin,2000-2004,0,0,outandin
44,223,2,0.0002158883783794,0.02565270188221,7.589556769884639e-05,5,15,0.3406593406593406,"Cowley, W.",outandin,2000-2004,0,0,outandin
45,1159,1,0.0002158883783794,0.02565270188221,7.589556769884639e-05,5,15,0.3406593406593406,"Thomas, J.",stable,2000-2004,2,1,stable
46,1263,1,0.0002158883783794,0.02565270188221,7.589556769884639e-05,5,15,0.3406593406593406,"Wong, P.C.",stable,2000-2004,2,1,stable
47,350,2,0.0002158883783794,0.02565270188221,7.589556769884639e-05,5,15,0.3406593406593406,"Foote, H.",incoming,2000-2004,1,0,incoming
50,844,2,8.480123680574591e-05,0.02565270188221,0.0007589556769884,5,15,0.3406593406593406,"Nowell, L.",outandin,2000-2004,0,0,outandin
51,477,2,0.0001681001842318,0.0314828614008941,0.0004047763610605,5,15,0.3406593406593406,"Havre, S.",outandin,2000-2004,0,0,outandin
49,495,1,0.0001763652270121,0.0329820452771272,0.000691492950145,6,15,0.3406593406593406,"Hetzler, E.",stable,2000-2004,2,1,stable
48,584,2,0.0002948608514777,0.0346311475409836,0.0013492545368683,8,15,0.3406593406593406,"Jurrus, E.",outandin,2000-2004,0,0,outandin
233,47,2,7.850712997580415e-32,0.0081967213114754,0.0,2,16,1.0,"Artero, A.O.",outandin,2000-2004,0,0,outandin
234,1330,2,7.850712997580415e-32,0.0081967213114754,0.0,2,16,1.0,"de Oliveira, M.C.F.",outandin,2000-2004,0,0,outandin
235,696,2,7.850712997580415e-32,0.0081967213114754,0.0,2,16,1.0,"Levkowitz, H.",outandin,2000-2004,0,0,outandin
236,1200,2,7.753859413193912e-21,0.0122950819672131,0.0,3,17,1.0,"Vi̩gas, F.B.",incoming,2000-2004,1,0,incoming
237,893,2,7.753859413193912e-21,0.0122950819672131,0.0,3,17,1.0,"Perry, E.",outandin,2000-2004,0,0,outandin
238,521,2,7.753859413193912e-21,0.0122950819672131,0.0,3,17,1.0,"Howe, E.",outandin,2000-2004,0,0,outandin
239,275,2,7.753859413193912e-21,0.0122950819672131,0.0,3,17,1.0,"Donath, J.",outandin,2000-2004,0,0,outandin
52,694,2,2.505407101193672e-47,0.0040983606557377,0.0,1,18,1.0,"Leuski, A.",outandin,2000-2004,0,0,outandin
53,22,2,2.505407101193672e-47,0.0040983606557377,0.0,1,18,1.0,"Allan, J.",outandin,2000-2004,0,0,outandin
54,1230,2,7.850712997580415e-32,0.0081967213114754,0.0,2,19,1.0,"Weber, M.",outandin,2000-2004,0,0,outandin
55,20,2,7.850712997580415e-32,0.0081967213114754,0.0,2,19,1.0,"Alexa, M.",outandin,2000-2004,0,0,outandin
56,815,2,7.850712997580415e-32,0.0081967213114754,0.0,2,19,1.0,"Muller, W.",outandin,2000-2004,0,0,outandin
58,244,2,7.850712997580415e-32,0.0081967213114754,0.0,2,20,1.0,"Davidson, G.S.",outandin,2000-2004,0,0,outandin
59,1283,2,7.850712997580415e-32,0.0081967213114754,0.0,2,20,1.0,"Wylie, B.N.",outandin,2000-2004,0,0,outandin
60,125,2,7.850712997580415e-32,0.0081967213114754,0.0,2,20,1.0,"Boyack, K.W.",outandin,2000-2004,0,0,outandin
240,179,3,2.505407101193672e-47,0.0040983606557377,0.0,1,21,1.0,"Chen, B.",outandin,2000-2004,0,0,outandin
241,411,2,2.505407101193672e-47,0.0040983606557377,0.0,1,21,1.0,"Gossett, N.",outandin,2000-2004,0,0,outandin
229,1041,2,3.243243883418644e-21,0.0081967213114754,0.0,1,22,0.4285714285714285,"Seo, J.",incoming,2000-2004,1,0,incoming
74,1056,1,1.0047137519035974e-20,0.0113493064312736,0.0001686568171085,2,22,0.4285714285714285,"Shneiderman, B.",stable,2000-2004,2,1,stable
75,1227,2,2.788144977360478e-20,0.0147540983606557,0.0002698509073736,2,22,0.4285714285714285,"Wattenberg, M.",incoming,2000-2004,1,0,incoming
65,1299,2,6.952198616226305e-20,0.0122950819672131,0.0,3,22,0.4285714285714285,"Yee, K.-P.",outandin,2000-2004,0,0,outandin
66,260,2,6.952198616226305e-20,0.0122950819672131,0.0,3,22,0.4285714285714285,"Dhamija, R.",outandin,2000-2004,0,0,outandin
67,481,2,6.952198616226305e-20,0.0122950819672131,0.0,3,22,0.4285714285714285,"Hearst, M.",outandin,2000-2004,0,0,outandin
64,340,1,7.63258797978804e-20,0.0163934426229508,0.0003035822707953,4,22,0.4285714285714285,"Fisher, D.",incoming,2000-2004,1,0,incoming
68,1067,2,2.505407101193672e-47,0.0040983606557377,0.0,1,23,1.0,"Six, J.M.",outandin,2000-2004,0,0,outandin
69,1164,2,2.505407101193672e-47,0.0040983606557377,0.0,1,23,1.0,"Tollis, I.G.",outandin,2000-2004,0,0,outandin
194,845,2,6.774606130270374e-20,0.0150894187779433,0.0,1,24,0.2888888888888888,"Nuij, W.A.A.",outandin,2000-2004,0,0,outandin
30,647,1,2.882126837713504e-20,0.0127679697351828,0.0,2,24,0.2888888888888888,"Korn, J.",outgoing,2000-2004,1,0,outgoing
73,338,2,2.882126837713504e-20,0.0127679697351828,0.0,2,24,0.2888888888888888,"Finocchi, I.",outandin,2000-2004,0,0,outandin
78,627,2,1.148446583430118e-19,0.015807962529274,0.0,2,24,0.2888888888888888,"Kleiberg, E.",outandin,2000-2004,0,0,outandin
224,1203,2,9.955655880396717e-20,0.015807962529274,0.0,2,24,0.2888888888888888,"Voinea, L.",incoming,2000-2004,1,0,incoming
225,1149,1,9.955655880396717e-20,0.015807962529274,0.0,2,24,0.2888888888888888,"Telea, A.C.",incoming,2000-2004,1,0,incoming
29,3,2,6.137997100439099e-20,0.017471958584987,0.0004722390879039,3,24,0.2888888888888888,"Abello, J.",incoming,2000-2004,1,0,incoming
70,1334,2,1.3445690125035374e-19,0.0221311475409836,0.0006071645415907,3,24,0.2888888888888888,"van Ham, F.",incoming,2000-2004,1,0,incoming
72,1337,2,1.474033609702677e-19,0.0195274831243973,6.746272684341901e-05,3,24,0.2888888888888888,"van de Wetering, H.",outgoing,2000-2004,1,0,outgoing
71,1336,0,2.1202323967260772e-19,0.023711943793911,0.0007420899952776,6,24,0.2888888888888888,"van Wijk, J.J.",stable,2000-2004,2,1,stable
242,773,2,7.850712997580415e-32,0.0081967213114754,0.0,2,25,1.0,"McGuffin, M.J.",incoming,2000-2004,1,0,incoming
243,62,2,7.850712997580415e-32,0.0081967213114754,0.0,2,25,1.0,"Balakrishnan, R.",incoming,2000-2004,1,0,incoming
244,246,2,7.850712997580415e-32,0.0081967213114754,0.0,2,25,1.0,"Davison, G.",outandin,2000-2004,0,0,outandin
186,167,0,7.850712997580415e-32,0.0081967213114754,0.0,2,26,1.0,"Carpendale, S.",stable,2000-2004,2,1,stable
187,1262,2,7.850712997580415e-32,0.0081967213114754,0.0,2,26,1.0,"Wong, N.",outandin,2000-2004,0,0,outandin
188,425,2,7.850712997580415e-32,0.0081967213114754,0.0,2,26,1.0,"Greenberg, S.",outandin,2000-2004,0,0,outandin
76,239,3,2.505407101193672e-47,0.0040983606557377,0.0,1,27,1.0,"Dachselt, R.",outandin,2000-2004,0,0,outandin
77,302,2,2.505407101193672e-47,0.0040983606557377,0.0,1,27,1.0,"Ebert, J.",outandin,2000-2004,0,0,outandin
95,903,1,1.1139343999591748e-06,0.0227686703096539,0.0,2,28,0.4181818181818181,"Pickle, L.",outgoing,2000-2004,1,0,outgoing
96,303,2,1.1139343999591748e-06,0.0227686703096539,0.0,2,28,0.4181818181818181,"Edsall, R.M.",outandin,2000-2004,0,0,outandin
5,138,2,2.3193495143049533e-06,0.0256147540983606,0.0,4,28,0.4181818181818181,"Brewer, I.",outandin,2000-2004,0,0,outandin
6,0,2,2.3193495143049533e-06,0.0256147540983606,0.0,4,28,0.4181818181818181,"Abdo, H.",outandin,2000-2004,0,0,outandin
7,439,2,2.3193495143049533e-06,0.0256147540983606,0.0,4,28,0.4181818181818181,"Gundrum, J.",outandin,2000-2004,0,0,outandin
8,857,2,2.3193495143049533e-06,0.0256147540983606,0.0,4,28,0.4181818181818181,"Otto, G.",outandin,2000-2004,0,0,outandin
190,441,4,2.3193495143049533e-06,0.0256147540983606,0.0,4,28,0.4181818181818181,"Guo, D.",outandin,2000-2004,0,0,outandin
191,1288,2,2.3193495143049533e-06,0.0256147540983606,0.0,4,28,0.4181818181818181,"Xiping, D.",outandin,2000-2004,0,0,outandin
192,465,2,2.3193495143049533e-06,0.0256147540983606,0.0,4,28,0.4181818181818181,"Hardisty, F.",outandin,2000-2004,0,0,outandin
193,691,2,2.3193495143049533e-06,0.0256147540983606,0.0,4,28,0.4181818181818181,"Lengerich, G.",outandin,2000-2004,0,0,outandin
4,741,1,4.286661381237293e-06,0.040983606557377,0.0010794036294947,10,28,0.4181818181818181,"MacEachren, A.M.",stable,2000-2004,2,1,stable
79,648,2,2.9500132332416324e-16,0.0167349726775956,0.0,2,29,0.4285714285714285,"Kosara, R.",incoming,2000-2004,1,0,incoming
81,789,3,2.9500132332416324e-16,0.0167349726775956,0.0,2,29,0.4285714285714285,"Miksch, S.",outandin,2000-2004,0,0,outandin
134,679,2,2.950013233241632e-16,0.0167349726775956,0.0,2,29,0.4285714285714285,"Ledermann, F.",outandin,2000-2004,0,0,outandin
135,274,2,2.950013233241632e-16,0.0167349726775956,0.0,2,29,0.4285714285714285,"Doleisch, H.",outandin,2000-2004,0,0,outandin
121,762,2,4.873010785468259e-16,0.0182563338301043,0.0,3,29,0.4285714285714285,"Matkovic, K.",incoming,2000-2004,1,0,incoming
122,435,2,4.873010785468259e-16,0.0182563338301043,0.0,3,29,0.4285714285714285,"Gr̦ller, M.E.",incoming,2000-2004,1,0,incoming
123,997,2,4.873010785468259e-16,0.0182563338301043,0.0,3,29,0.4285714285714285,"Sainitzer, R.",outandin,2000-2004,0,0,outandin
80,476,2,7.475540614295284e-16,0.0286885245901639,0.0005397018147473,7,29,0.4285714285714285,"Hauser, H.",incoming,2000-2004,1,0,incoming
195,1121,2,7.753859413193912e-21,0.0122950819672131,0.0,3,30,1.0,"Summers, K.L.",outandin,2000-2004,0,0,outandin
196,404,2,7.753859413193912e-21,0.0122950819672131,0.0,3,30,1.0,"Goldsmith, T.E.",outandin,2000-2004,0,0,outandin
197,654,2,7.753859413193912e-21,0.0122950819672131,0.0,3,30,1.0,"Kubica, S.",outandin,2000-2004,0,0,outandin
198,171,2,7.753859413193912e-21,0.0122950819672131,0.0,3,30,1.0,"Caudell, T.P.",outandin,2000-2004,0,0,outandin
138,166,2,2.3292658025896142e-08,0.01775956284153,0.0,2,31,0.2967032967032967,"Carmel, L.",outandin,2000-2004,0,0,outandin
139,467,2,2.3292658025896142e-08,0.01775956284153,0.0,2,31,0.2967032967032967,"Harel, D.",outandin,2000-2004,0,0,outandin
211,379,2,7.838585231962054e-08,0.023087431693989,0.0,2,31,0.2967032967032967,"Gansner, E.",outandin,2000-2004,0,0,outandin
110,1019,2,2.54211442431677e-07,0.0277049180327868,0.0,3,31,0.2967032967032967,"Schneidewind, J.",outandin,2000-2004,0,0,outandin
222,1066,2,2.464442083976155e-07,0.0238835500282645,0.0,3,31,0.2967032967032967,"Sips, M.",incoming,2000-2004,1,0,incoming
223,483,2,2.464442083976155e-07,0.0238835500282645,0.0,3,31,0.2967032967032967,"Heilmann, R.",outandin,2000-2004,0,0,outandin
85,464,1,3.353172351471524e-07,0.0247365339578454,0.0,4,31,0.2967032967032967,"Hao, M.C.",stable,2000-2004,2,1,stable
86,249,1,3.353172351471524e-07,0.0247365339578454,0.0,4,31,0.2967032967032967,"Dayal, U.",stable,2000-2004,2,1,stable
87,522,1,3.353172351471524e-07,0.0247365339578454,0.0,4,31,0.2967032967032967,"Hsu, M.",outgoing,2000-2004,1,0,outgoing
88,661,2,3.353172351471524e-07,0.0247365339578454,0.0,4,31,0.2967032967032967,"Ladisch, J.",outandin,2000-2004,0,0,outandin
137,646,2,8.65369729470047e-08,0.0247365339578454,0.0007420899952776,4,31,0.2967032967032967,"Koren, Y.",incoming,2000-2004,1,0,incoming
111,840,2,2.830683002763827e-07,0.0329820452771272,0.0012143290831815,5,31,0.2967032967032967,"North, S.C.",incoming,2000-2004,1,0,incoming
112,871,2,3.404530584952376e-07,0.0301140413399857,0.0002023881805302,5,31,0.2967032967032967,"Panse, C.",incoming,2000-2004,1,0,incoming
84,606,1,5.751374151785014e-07,0.0364538395168248,0.0014167172637117,9,31,0.2967032967032967,"Keim, D.A.",stable,2000-2004,2,1,stable
89,70,2,2.505407101193672e-47,0.0040983606557377,0.0,1,32,1.0,"Barlow, T.",outandin,2000-2004,0,0,outandin
90,824,2,2.505407101193672e-47,0.0040983606557377,0.0,1,32,1.0,"Neville, P.",outandin,2000-2004,0,0,outandin
92,1146,2,5.496242370495095e-30,0.0073770491803278,0.0,1,33,0.6666666666666666,"Tavanti, M.",outandin,2000-2004,0,0,outandin
116,101,2,1.0193538197185319e-29,0.0092213114754098,0.0,2,33,0.6666666666666666,"Bingham, G.P.",outandin,2000-2004,0,0,outandin
117,355,2,1.0193538197185319e-29,0.0092213114754098,0.0,2,33,0.6666666666666666,"Forser, C.",outandin,2000-2004,0,0,outandin
91,714,2,1.1927321295432845e-29,0.0122950819672131,6.746272684341901e-05,3,33,0.6666666666666666,"Lind, M.",incoming,2000-2004,1,0,incoming
93,81,2,2.505407101193672e-47,0.0040983606557377,0.0,1,34,1.0,"Becker, B.G.",outandin,2000-2004,0,0,outandin
94,130,2,2.505407101193672e-47,0.0040983606557377,0.0,1,34,1.0,"Brainerd, J.",outandin,2000-2004,0,0,outandin
209,1170,1,2.505407101193672e-47,0.0040983606557377,0.0,1,35,1.0,"Tory, M.",incoming,2000-2004,1,0,incoming
210,818,3,2.505407101193672e-47,0.0040983606557377,0.0,1,35,1.0,"M̦ller, T.",outandin,2000-2004,0,0,outandin
97,13,2,2.4296779891607328e-05,0.0204918032786885,0.0,5,36,1.0,"Agutter, J.",incoming,2000-2004,1,0,incoming
98,1129,2,2.4296779891607328e-05,0.0204918032786885,0.0,5,36,1.0,"Syroid, N.",outandin,2000-2004,0,0,outandin
99,290,2,2.4296779891607328e-05,0.0204918032786885,0.0,5,36,1.0,"Drews, F.",outandin,2000-2004,0,0,outandin
100,1242,2,2.4296779891607328e-05,0.0204918032786885,0.0,5,36,1.0,"Westenskow, D.",outandin,2000-2004,0,0,outandin
101,91,2,2.4296779891607328e-05,0.0204918032786885,0.0,5,36,1.0,"Bermudez, J.",outandin,2000-2004,0,0,outandin
102,1109,2,2.4296779891607328e-05,0.0204918032786885,0.0,5,36,1.0,"Strayer, D.",outandin,2000-2004,0,0,outandin
212,1134,1,2.505407101193672e-47,0.0040983606557377,0.0,1,37,1.0,"Tal, A.",stable,2000-2004,2,1,stable
213,364,2,2.505407101193672e-47,0.0040983606557377,0.0,1,37,1.0,"Frishman, Y.",incoming,2000-2004,1,0,incoming
107,1320,1,7.850712997580415e-32,0.0081967213114754,0.0,2,38,1.0,"Zhou, M.X.",stable,2000-2004,2,1,stable
108,183,4,7.850712997580415e-32,0.0081967213114754,0.0,2,38,1.0,"Chen, M.",outandin,2000-2004,0,0,outandin
109,328,2,7.850712997580415e-32,0.0081967213114754,0.0,2,38,1.0,"Feng, F.",outandin,2000-2004,0,0,outandin
119,82,2,5.875563122999195e-27,0.0102459016393442,0.0,2,39,0.4666666666666667,"Bederson, B.B.",outgoing,2000-2004,1,0,outgoing
120,430,2,5.875563122999195e-27,0.0102459016393442,0.0,2,39,0.4666666666666667,"Grosjean, J.",outandin,2000-2004,0,0,outandin
218,394,2,5.875563122999195e-27,0.0102459016393442,0.0,2,39,0.4666666666666667,"Ghoniem, M.",outandin,2000-2004,0,0,outandin
219,170,2,5.875563122999195e-27,0.0102459016393442,0.0,2,39,0.4666666666666667,"Castagliola, P.",outandin,2000-2004,0,0,outandin
118,909,2,8.309301055124679e-27,0.0146370023419203,0.0002023881805302,3,39,0.4666666666666667,"Plaisant, C.",incoming,2000-2004,1,0,incoming
133,324,1,8.309301055124679e-27,0.0146370023419203,0.0002023881805302,3,39,0.4666666666666667,"Fekete, J.-D.",incoming,2000-2004,1,0,incoming
124,630,2,2.505407101193672e-47,0.0040983606557377,0.0,1,40,1.0,"Klingner, J.",incoming,2000-2004,1,0,incoming
125,30,2,2.505407101193672e-47,0.0040983606557377,0.0,1,40,1.0,"Amenta, N.",outandin,2000-2004,0,0,outandin
177,972,2,0.1919045644988936,0.0221311475409836,0.0,3,41,0.5555555555555556,"Rosario, G.E.",outandin,2000-2004,0,0,outandin
178,141,2,0.1919045644988936,0.0221311475409836,0.0,3,41,0.5555555555555556,"Brown, D.C.",outandin,2000-2004,0,0,outandin
179,885,2,0.1919045644988936,0.0221311475409836,0.0,3,41,0.5555555555555556,"Peng, W.",outandin,2000-2004,0,0,outandin
180,1217,3,0.1919045644988936,0.0221311475409836,0.0,3,41,0.5555555555555556,"Wang, J.",outandin,2000-2004,0,0,outandin
126,1294,2,0.3348052018920898,0.0255359394703657,0.0,5,41,0.5555555555555556,"Yang, J.",incoming,2000-2004,1,0,incoming
230,527,2,0.3348052018920898,0.0255359394703657,0.0,5,41,0.5555555555555556,"Huang, S.",outandin,2000-2004,0,0,outandin
231,880,2,0.3348052018920898,0.0255359394703657,0.0,5,41,0.5555555555555556,"Patro, A.",outandin,2000-2004,0,0,outandin
232,781,2,0.3348052018920898,0.0255359394703657,0.0,5,41,0.5555555555555556,"Mehta, N.",outandin,2000-2004,0,0,outandin
127,1223,1,0.4496176338547581,0.0368852459016393,0.000337313634217,9,41,0.5555555555555556,"Ward, M.O.",stable,2000-2004,2,1,stable
128,985,1,0.4496176338547581,0.0368852459016393,0.000337313634217,9,41,0.5555555555555556,"Rundensteiner, E.A.",stable,2000-2004,2,1,stable
129,829,2,2.505407101193672e-47,0.0040983606557377,0.0,1,42,1.0,"Nguyen, Q.V.",outandin,2000-2004,0,0,outandin
130,526,2,2.505407101193672e-47,0.0040983606557377,0.0,1,42,1.0,"Huang, M.L.",outandin,2000-2004,0,0,outandin
131,1156,2,2.505407101193672e-47,0.0040983606557377,0.0,1,43,1.0,"Thiagarajan, P.R.",outandin,2000-2004,0,0,outandin
132,380,2,2.505407101193672e-47,0.0040983606557377,0.0,1,43,1.0,"Gao, G.R.",outandin,2000-2004,0,0,outandin
169,701,2,1.8083434498845602e-20,0.0134128166915052,0.0,1,44,0.4285714285714285,"Li, Q.",outandin,2000-2004,0,0,outandin
106,996,2,3.042834493993811e-20,0.0147540983606557,0.0,2,44,0.4285714285714285,"Saini, V.",outandin,2000-2004,0,0,outandin
136,917,2,3.042834493993811e-20,0.0147540983606557,0.0,2,44,0.4285714285714285,"Prabhakar, S.",outandin,2000-2004,0,0,outandin
216,1005,2,2.6817690819468283e-20,0.0147540983606557,0.0,2,44,0.4285714285714285,"Saraiya, P.",incoming,2000-2004,1,0,incoming
217,293,2,2.6817690819468283e-20,0.0147540983606557,0.0,2,44,0.4285714285714285,"Duca, K.",outandin,2000-2004,0,0,outandin
105,214,2,3.790385572055696e-20,0.0163934426229508,1.6865681710854754e-05,3,44,0.4285714285714285,"Conklin, N.",outandin,2000-2004,0,0,outandin
104,839,2,5.552343983758592e-20,0.0245901639344262,0.0003879106793496,6,44,0.4285714285714285,"North, C.",incoming,2000-2004,1,0,incoming
220,1275,2,2.505407101193672e-47,0.0040983606557377,0.0,1,45,1.0,"Wright, W.",outandin,2000-2004,0,0,outandin
221,594,2,2.505407101193672e-47,0.0040983606557377,0.0,1,45,1.0,"Kapler, T.",outandin,2000-2004,0,0,outandin
227,816,0,2.505407101193672e-47,0.0040983606557377,0.0,1,46,1.0,"Munzner, T.",stable,2000-2004,2,1,stable
